x, y
0.00017221660274202577, 74.84857303541207
0.04955475194270287, 74.71265431240136
0.10194536050134229, 74.57040757015535
0.15433596905998126, 74.42985424150753
0.20672657761862068, 74.28930091285972
0.25697393400895185, 74.13435356862747
0.30412548171172693, 73.71337094812328
0.3501703828700822, 73.42376733906738
0.3871519889114743, 72.95040843209756
0.43113768700616095, 72.73783521924537
0.46811929304755306, 72.25790188301205
0.5163074463742152, 72.02182010491471
0.5686980549328546, 71.92529552981922
0.6210886634914936, 71.86941288107973
0.673479272050133, 71.8135302323402
0.7258698806087733, 71.7542607564044
0.7782604891674123, 71.62386790934558
0.8306510977260517, 71.39695048719126
0.8830417062846907, 71.15987258344794
0.9354323148433301, 70.93295516129363
0.9878229234019691, 70.69418384395215
1.0365091454968653, 70.45955198207285
1.0772573965980299, 70.02283943081234
1.1222392322291839, 69.7620537366947
1.1629874833303484, 69.31913200224092
1.2074712501932687, 69.1021758365464
1.2444528562346613, 68.63758283526117
1.2926410095613243, 68.45210423997965
1.3450316181199637, 68.25566826259231
1.3974222266786027, 68.0609256988032
1.4498128352372421, 67.86618313501404
1.5022034437958807, 67.6663603304304
1.5545940523545196, 67.43774949467787
1.606984660913159, 67.18204404135474
1.659375269471798, 66.9364990696206
1.71063188217419, 66.7041788517007
1.7605276998490842, 66.43629694821931
1.808776239332798, 66.19754685159961
1.852894646540073, 65.82499586000297
1.8992691086613567, 65.601465265045
1.9433875158686318, 65.23087506814096
1.9906267990402853, 64.99008947988798
2.0377783467430604, 64.5560675746779
2.0835804393769015, 64.24250382341738
2.1115220972748414, 63.668775296358575
2.1550221783205004, 63.457663067787124
2.1829638362184403, 62.88393454072832
2.226463917264099, 62.677789658711504
2.254405575162039, 62.11151215148462
2.302350919964188, 61.881659479093486
2.354741528522828, 61.67167619292081
2.407132137081467, 61.465079733944506
2.459522745640106, 61.25170962057551
2.511913354198745, 61.029872439215694
2.563169966901137, 60.75223324785917
2.6130657845760306, 60.40097088435377
2.661314324059745, 60.148495224885764
2.7054327312670203, 59.77986582267435
2.751807193388303, 59.55829602240898
2.795925600595578, 59.14260754757484
2.840843027251565, 58.85277758207285
2.8735871576007144, 58.3265493064426
2.9170475487914036, 58.098361824089665
