x, y
-0.009636770883618917, 1792.9592269306931
0.035411961093150035, 1787.5409717227728
0.07667773447144977, 1778.4562280282885
0.1222308609280145, 1773.8120092786426
0.16349663430631423, 1765.053175671853
0.20854536628308318, 1760.737263407605
0.24599665640792678, 1751.5063394531994
0.2902750046284448, 1747.3572763790667
0.32343500109315015, 1737.4577574653467
0.36771334931366817, 1733.0444915443882
0.4051646394385118, 1723.1234050513358
0.4497089769354845, 1718.24913212214
0.4871602670603281, 1708.673126898411
0.5359604329805785, 1704.7635129720975
0.5890164273241065, 1701.030361058506
0.6420724216676346, 1697.3972042854575
0.695128416011163, 1693.630720658352
0.7481844103546915, 1689.9309004582747
0.8012404046982196, 1685.8644314095413
0.854296399041748, 1681.664635506751
0.9073523933852765, 1677.364844463418
0.9604083877288059, 1673.2317119876561
1.01231598392637, 1668.5081320153568
1.0628455023487773, 1660.895803538493
1.11100166460286, 1655.0177823140032
1.1522674379811602, 1646.3811649900995
1.1985257211940181, 1641.70692820606
1.243204453272779, 1633.5634643043254
1.2889583420058413, 1628.82994820867
1.3264096321306844, 1619.64215941293
1.370953969627658, 1615.7168599743743
1.4084052597525012, 1606.8741524479578
1.4534539917292701, 1602.4647806732676
1.4947197651075703, 1593.6244695445548
1.544024325507617, 1590.3357404778194
1.5970803198511454, 1587.4692131155975
1.6501363141946739, 1584.7360126074323
1.7031923085382015, 1581.936148672239
1.75624830288173, 1578.902962742446
1.809304297225258, 1575.2031425423686
1.8623602915687865, 1571.2033369206638
1.9154162859123145, 1567.1701995854446
1.968472280255843, 1563.1703939637396
2.0215282745993717, 1558.7706077798641
2.073435870796936, 1553.7645018549204
2.123965389219344, 1548.177471780158
2.174724587270945, 1543.4983340925442
2.2252541056933524, 1537.7716282659126
2.2771617018909174, 1532.5385492441817
2.3302176962344454, 1528.1720947738206
2.3832736905779734, 1523.905635444002
2.4363296849215024, 1519.639176114183
2.4893856792650304, 1515.2393899303077
2.5424416736085584, 1512.4728577086282
2.5954976679520865, 1511.9728820059152
2.6485536622956154, 1511.1062574545458
2.7016096566391434, 1510.9062671734605
2.7546656509826715, 1509.7396572004632
2.8077216453262004, 1507.8064178166392
2.8607776396697284, 1504.2065927571045
2.9138336340132565, 1500.8400896921696
2.9668896283567854, 1497.373591486692
3.0199456227003134, 1493.9070932812142
3.0730016170438414, 1491.2738879135916
3.1260576113873704, 1488.9073362540828
3.1791136057308984, 1486.5407845945742
3.2321696000744264, 1484.0409060810084
3.2852255944179545, 1481.241042145815
3.3382815887614834, 1476.2079534051693
3.3913375831050114, 1470.7748841023536
3.4432451793025765, 1465.7687781774098
3.4937746977249837, 1460.4610996063855
3.5456822939225487, 1456.975554707471
3.598738288266077, 1455.508959312846
3.651794282609605, 1454.575671334448
3.7048502769531337, 1453.609051642536
3.7579062712966618, 1452.3757782425103
3.81096226564019, 1449.7092411613737
3.864018259983718, 1445.2094598369554
3.9170742543272468, 1440.80967365308
3.970130248670775, 1436.2765606151474
4.023186243014303, 1431.8434427177579
4.076242237357832, 1429.5435544852776
4.12929823170136, 1427.9436322365955
4.182354226044888, 1426.443705128456
4.235410220388417, 1424.843782879774
4.288466214731945, 1423.3438557716347
4.341522209075473, 1422.3772360797227
4.394578203419002, 1421.5439432418673
4.44763419776253, 1420.3773332688702
4.500690192106058, 1419.6773672850718
4.553746186449586, 1419.3107184364155
4.606802180793115, 1421.0772992526684
4.659858175136643, 1422.8438800689214
4.712914169480171, 1424.7771194527456
4.7659701638237, 1426.5103685554845
4.819026158167228, 1427.410324820368
4.872082152510756, 1427.410324820368
4.925138146854285, 1427.410324820368
4.978194141197813, 1427.410324820368
5.031250135541341, 1427.543651674425
5.08430612988487, 1430.0768619015048
5.137362124228398, 1433.2767063988688
5.190418118571926, 1436.4765508962328
5.243474112915454, 1439.6763953935967
5.296530107258983, 1442.7762447504183
5.349586101602511, 1445.3427866910124
5.402642095946039, 1447.8759969180921
5.455698090289568, 1450.242548577601
